logMmol dlogMmol logSFR dlogSFR
7.290038207836511 0.1830427892202033 -2.6665573226560326 0.1876507731817154
7.261754961783309 0.18183602729328363 -3.2417845284528037 0.3115932384729356
7.217659527847335 0.17666101270834886 -3.519474349074906 0.37403114574506857
7.435423623857871 0.10749144227813437 -2.3199486064317414 0.10917783179171706
7.306728785490404 0.14541306188125133 -2.244104746315662 0.11205804109141866
7.0646332327836125 0.2549853034101789 -2.680479263356335 0.17926224523892892
7.034834082282875 0.24956971398119793 -2.6886077009326157 0.15050971152070788
7.260118639514686 0.21020031147205806 -3.5845069951920787 0.3502723216368062
7.783188167918471 0.0631603302975455 -2.710286375677682 0.24777478715833554
7.694931632574578 0.08367588818615905 -2.56723892544007 0.20708841440395617
7.762765006116605 0.0781840302672042 -2.0171852247175592 0.10469676030082142
7.792533279156232 0.07423063827070724 -2.1636995786885773 0.09039622704073208
7.708510350731981 0.09275766836541625 -1.8616017271124201 0.0855792213512217
7.812750827132862 0.0717623093875241 -1.9706549041087766 0.09215508531651197
7.985970853300041 0.046727583271197304 -2.184337166023619 0.11753579024221096
8.152253643905727 0.03165462299702647 -2.1510912619341367 0.19600821685051747
8.096424423314222 0.036108495763379114 -2.2295564026365726 0.17677175635592232
7.767341415885204 0.07605058870568128 -2.708527371712346 0.22112534373445425
7.8219994206943975 0.06874455082047405 -2.7653443474120216 0.19112919737916292
7.4719048139378526 0.1580415353115569 -3.0854604368613776 0.322319240295594
7.328062080505974 0.1720027249456909 -2.547716505520836 0.14297297172027684
7.5103378489226404 0.10763855275990275 -1.8455471830250474 0.04070468767996823
7.156010671706928 0.24006176606407442 -2.103192578691454 0.06685266854435716
7.066743420758647 0.29204864580729967 -2.8038179814506043 0.2146564994180063
7.130643758515294 0.2876514673064666 -2.778984550950145 0.22168031475641042
7.326499360998392 0.17923419826323006 -3.1436288048764913 0.27629822268356935
7.468378140226569 0.1405276602164055 -2.6341199273144293 0.24282194185653386
7.439126449761863 0.13860733607141018 -3.1690459053936397 0.336831643507789
7.1998139645015975 0.18249910512412051 -3.516860330050043 0.3253594716571058
7.555018841764959 0.08462336958723217 -2.471229447793909 0.14426359288153617
7.541890894921355 0.08941597579435624 -2.345889227841172 0.1269741815739508
7.307027230265254 0.14962327540913528 -2.2212947898533137 0.12586365247058245
6.8238577640830735 0.373564749488356 -20.0 -20.0
7.532811994993442 0.12638363826801685 -2.9524469850711887 0.2024802276037559
7.8733669348192725 0.061340747758540044 -2.5398172969145247 0.1637868820482706
7.8516899554647885 0.06683296231164973 -2.0353124413532084 0.10910336698874885
7.732872886099199 0.08552519896149033 -2.009204138947159 0.09535170593154038
7.740271063765138 0.08789188287448489 -2.2094834740510425 0.11726026449175263
7.815831499680814 0.0732392557027672 -2.3695790069540803 0.13979222165391328
7.885003912556872 0.060747703915581416 -2.1442528433664787 0.11543002812823328
7.974225651121641 0.04752388335638354 -2.3101632462802217 0.16509620781335774
7.793525857796253 0.07128159011179164 -2.3855409123012006 0.21359224720580477
7.65401309473964 0.09784465355693123 -2.6794748223493547 0.28494953020489333
7.595601294048594 0.11166057777637964 -2.8189718602329905 0.30481764648405346
8.096117985434166 0.036063765612569396 -3.112000331064137 0.3416214916342718
8.062352322706115 0.04063136959104252 -3.0769554394682523 0.3820813050689131
7.379918781059645 0.1956208851307025 -3.0221496889412807 0.3345966026178604
6.968081168252483 0.40446773722402735 -2.8615738926243326 0.20833800172480574
7.346826586907178 0.18308888927079242 -2.984025493416758 0.2601698911501552
7.459160328883607 0.14181320586685883 -2.880934590403819 0.2451506657174612
7.3505999152317205 0.19615826410272647 -2.879351045798876 0.2714883768487526
7.233670026975441 0.1818888406156907 -3.4712308113280366 0.31990153370368457
7.478990401800415 0.10620754750257065 -2.639318274167375 0.17140212516335357
7.517938858346463 0.09806091083091417 -2.1036797741106037 0.09568035670314598
6.860888613272739 0.4397073556107383 -2.6763927854964438 0.16618391340131428
6.903721524323731 0.3139010263568405 -20.0 -20.0
7.038191219763305 0.2510460659585951 -20.0 -20.0
7.327893013177566 0.16539622657774283 -2.3810305352512544 0.1525265793338113
7.262828935501038 0.2101475680709513 -2.4535307346019968 0.17529132483131163
7.011929792853088 0.40843536428506205 -3.838681692809181 0.43125350829820974
7.123830078005979 0.3558828407435075 -3.278878092213489 0.31059393341153946
7.309285741832116 0.2315552702734222 -2.6088416725611796 0.1670569749878003
