halo_idx,track_id,logM,logR,compactness,DoR_matched,DoR_matched_flag
3613011,3613011,9.3096285,0.59849346,8.411888,,0
3880683,3880683,9.866854,0.39504108,9.274292,,0
4705620,4705620,9.48572,0.35670635,8.95066,,0
6414473,6414473,9.114149,0.5568919,8.278811,,0
7603844,7603844,9.396022,0.47577617,8.682358,,0
97321,97321,11.127595,0.80365616,9.922111,,0
271780,271780,9.43664,0.36962846,8.882197,,0
324162,324162,9.676565,0.61327237,8.756657,,0
394719,394719,10.571091,0.46625546,9.871708,,0
468422,468422,9.792939,0.6156874,8.869408,,0
936228,936228,9.799715,0.40493432,9.192313,,0
936662,936662,9.507996,0.4234449,8.8728285,,0
1113601,1113601,10.098047,0.4547807,9.415876,,0
1289769,1289769,9.221843,0.54382944,8.406098,,0
1290593,1290593,10.424689,0.62599987,9.485689,,0
1524777,1524777,10.601843,0.5490081,9.778331,,0
3390023,3390023,9.622445,0.5614635,8.78025,,0
3623878,3623878,9.987306,0.5194792,9.208087,,0
4143710,4143710,9.867429,0.6699506,8.862503,,0
5347734,5347734,9.114149,0.35743442,8.577997,,0
97236,97236,11.118398,0.7575514,9.982071,,0
323619,323619,9.855178,0.512918,9.085801,,0
567245,567245,9.010671,0.5405015,8.199919,,0
2523206,2523206,9.545785,0.6762805,8.531364,,0
568992,568992,9.721876,0.6656788,8.723358,,0
1119059,1119059,9.830215,0.4363731,9.175655,,0
2065365,2065365,9.412727,0.37664467,8.84776,,0
2070252,2070252,9.765456,0.6436659,8.799957,,0
2943111,2943111,10.880685,0.5726862,10.021656,,0
3887123,3887123,9.894197,0.56912637,9.040508,,0
3887548,3887548,9.435086,0.37872764,8.866995,,0
6155,6155,11.138577,0.77291113,9.979211,,0
45589,45589,10.820456,0.6678199,9.818726,,0
45633,45633,10.739527,0.5352198,9.936697,,0
45655,45655,9.312218,0.39703783,8.716661,,0
97361,97361,10.514787,0.6606414,9.523825,0.6370516429012292,1
122225,122225,10.184829,0.2932673,9.744927,,0
184672,184672,9.918901,0.41651618,9.294127,,0
222685,222685,10.21634,0.61488384,9.294014,,0
272516,272516,10.070108,0.39303508,9.480556,,0
272573,272573,10.620113,0.5026262,9.866174,,0
325062,325062,9.738445,0.38080063,9.167244,,0
397875,397875,10.067939,0.34787294,9.546129,,0
777919,777919,9.5899105,0.4055859,8.981531,,0
802332,802332,10.442189,0.5541257,9.611001,,0
804768,804768,10.239414,0.6852638,9.211518,,0
1115518,1115518,10.28527,0.4234449,9.650103,,0
1117822,1117822,9.00547,0.48182723,8.282729,,0
1119076,1119076,9.28888,0.4203092,8.658417,,0
1531059,1531059,10.4124,0.22737336,10.071341,,0
1533259,1533259,9.305452,0.45825508,8.61807,,0
1769627,1769627,9.261324,0.5968199,8.366095,,0
2067608,2067608,9.568694,0.6947348,8.526592,,0
2529834,2529834,9.027406,0.7250993,7.939757,,0
3633186,3633186,9.666176,0.6001606,8.765935,,0
4438981,4438981,10.603536,0.7143599,9.531996,,0
5040908,5040908,9.830842,0.44119868,9.1690445,,0
1080513,1080513,9.160477,0.58621126,8.281159,,0
6141,6141,9.52604,0.49101615,8.7895155,,0
42164,42164,11.45176,1.0527518,9.872633,,0
45725,45725,9.651768,0.5249546,8.864336,,0
75735,75735,10.576969,0.4741111,9.865803,,0
117690,117690,9.927502,0.37315074,9.367776,,0
123164,123164,10.125568,0.494744,9.383452,,0
177748,177748,10.748091,0.4850926,10.020452,,0
177794,177794,10.834579,0.68320715,9.809769,,0
185131,185131,9.603852,0.5113897,8.836768,,0
185187,185187,10.712773,0.51087904,9.946455,,0
262551,262551,10.458421,0.6236417,9.522958,,0
262592,262592,10.576969,0.54994303,9.752054,,0
262637,262637,10.299963,0.59765744,9.403477,,0
262738,262738,10.363864,0.58792615,9.481975,,0
273561,273561,10.391572,0.49527395,9.648661,,0
382379,382379,10.538977,0.38967106,9.95447,,0
382486,382486,9.913244,0.4146072,9.291333,,0
398794,398794,9.515821,0.663527,8.520531,,0
548807,548807,9.069115,0.76615155,7.9198875,,0
549044,549044,9.055808,0.56867933,8.202789,,0
641575,641575,10.823011,0.8754852,9.509784,,0
777797,777797,9.085087,0.340372,8.574529,,0
806796,806796,10.047149,0.50158346,9.294773,,0
807900,807900,9.62847,0.413969,9.007517,,0
808542,808542,9.311701,0.44656408,8.641854,,0
1080523,1080523,9.681447,0.6196827,8.751923,,0
1080606,1080606,10.691223,0.5036664,9.935723,,0
1082684,1082684,9.904882,0.30079138,9.453695,,0
1124445,1124445,9.529185,0.43271843,8.880108,,0
1311430,1311430,9.572114,0.6720708,8.564008,,0
1487150,1487150,10.626572,0.649646,9.652102,,0
1487587,1487587,10.064299,0.483463,9.339104,,0
1487965,1487965,9.31888,0.58621126,8.439563,,0
1539825,1539825,9.833338,0.44179812,9.170641,,0
2075203,2075203,9.383934,0.47688264,8.66861,,0
2075354,2075354,9.717835,0.5244597,8.931146,,0
2487232,2487232,9.578314,0.43149337,8.931074,,0
2487901,2487901,9.2435465,0.5083168,8.481071,,0
2491741,2491741,9.504693,0.47243968,8.796034,,0
2491841,2491841,9.423252,0.40166155,8.82076,,0
2535702,2535702,9.61736,0.54571974,8.79878,,0
2535851,2535851,10.896463,0.82647896,9.656745,,0
2737724,2737724,9.011188,0.73557967,7.907818,,0
2900342,2900342,9.43664,0.42219332,8.8033495,,0
3398402,3398402,10.572454,0.59260744,9.683543,,0
3836456,3836456,9.668,0.64291257,8.703631,,0
4082136,4082136,9.4358635,0.40297362,8.831403,,0
5707431,5707431,10.037147,0.55458796,9.205265,,0
7958846,7958846,10.057668,0.49368218,9.317144,,0
7959331,7959331,9.43896,0.5184762,8.661245,,0
7961517,7961517,10.374731,0.62442917,9.438087,,0
16505376,16505376,9.584427,0.5637313,8.73883,,0
16572,16572,10.710138,0.6671074,9.709477,,0
41999,41999,10.704817,0.8244981,9.46807,,0
42057,42057,11.13561,0.850973,9.85915,,0
117697,117697,10.742605,0.32024065,10.262244,,0
117731,117731,10.908769,0.6526054,9.92986,,0
177732,177732,10.988787,0.60594577,10.079868,,0
262683,262683,9.114963,0.4622737,8.421552,,0
262826,262826,9.341664,0.50053823,8.590857,,0
548805,548805,9.970394,0.6562765,8.985979,,0
548871,548871,9.3728485,0.7219682,8.289896,,0
548923,548923,9.934458,0.6092173,9.020632,,0
548987,548987,9.756638,0.3508374,9.230381,,0
777808,777808,11.01577,0.61246437,10.097074,,0
1080322,1080322,9.769078,0.5433556,8.954045,,0
1080569,1080569,9.291055,0.5088305,8.527809,,0
1080766,1080766,9.701289,0.65112823,8.724597,,0
1083017,1083017,10.286586,0.5550497,9.454011,,0
1083019,1083019,9.820071,0.59429735,8.928625,,0
1248827,1248827,10.283066,0.35888693,9.744736,,0
1483934,1483934,9.818142,0.5036664,9.062642,,0
1484404,1484404,10.106753,0.509856,9.3419695,,0
1486886,1486886,9.531685,0.5866406,8.651724,,0
1487205,1487205,9.60438,0.38559952,9.02598,,0
1487658,1487658,10.249076,0.42903274,9.605527,,0
1487687,1487687,9.648923,0.62206244,8.715829,,0
2007478,2007478,9.173463,0.38559952,8.595063,,0
2487813,2487813,10.442189,0.41204876,9.824116,,0
2951287,2951287,9.041598,0.9814797,7.569379,,0
3343077,3343077,9.802396,0.45361638,9.121971,,0
3348465,3348465,9.251339,0.45825508,8.563956,,0
42072,42072,10.872575,0.6337692,9.921921,,0
117702,117702,9.884352,0.47522187,9.171519,,0
385062,385062,9.748394,0.5083168,8.985919,,0
643675,643675,10.547711,0.4459712,9.878755,,0
780058,780058,9.991649,0.7092126,8.92783,,0
1536981,1536981,10.292679,0.5419309,9.479782,,0
2011955,2011955,10.46776,0.6947348,9.425658,,0
2075349,2075349,9.961222,0.58749807,9.079974,,0
2905791,2905791,10.230531,0.3646488,9.6835575,,0
2907882,2907882,9.194957,0.44892758,8.521565,,0
4389381,4389381,9.986431,0.65846443,8.998734,,0
4978297,4978297,9.7860565,0.47466686,9.074057,,0
5627776,5627776,9.101751,0.42093813,8.470345,,0
2202,2202,10.931589,0.7581301,9.794394,,0
76242,76242,9.859301,0.38354936,9.283977,,0
118516,118516,10.764145,0.5993278,9.865153,,0
123930,123930,10.693976,0.78720564,9.513168,,0
151577,151577,9.75291,0.5361849,8.948632,,0
187050,187050,10.528056,0.4785371,9.81025,,0
211939,211939,11.080656,1.1170074,9.405145,,0
263322,263322,10.606902,0.483463,9.881708,,0
275501,275501,10.752311,0.45419893,10.0710125,,0
452478,452478,9.8657,0.53666663,9.060699,,0
552227,552227,9.50931,0.35231212,8.980842,,0
574832,574832,9.431177,0.72882724,8.337936,,0
643607,643607,10.022101,0.45361638,9.341677,,0
780082,780082,10.21942,0.4003455,9.618902,,0
780084,780084,10.60269,0.44418764,9.936408,,0
780107,780107,9.581103,0.4459712,8.912147,,0
1089477,1089477,10.35347,0.65112823,9.376778,,0
1129823,1129823,9.499356,0.52097934,8.717887,,0
1493151,1493151,9.378648,0.39902547,8.780109,,0
1493276,1493276,9.858714,0.54382944,9.04297,,0
1493339,1493339,9.370597,0.49368218,8.630074,,0
2010962,2010962,9.777651,0.5471321,8.956953,,0
2018918,2018918,9.608053,0.5744552,8.74637,,0
2289557,2289557,9.4884815,0.5744552,8.626799,,0
2493044,2493044,9.231899,0.5541257,8.400711,,0
3349600,3349600,9.784667,0.6188866,8.856338,,0
3646530,3646530,9.509966,0.45767793,8.823449,,0
4989327,4989327,9.467326,0.7947121,8.275258,,0
7129611,7129611,9.685839,0.5775338,8.819538,,0
18620441,18620441,9.086391,0.5968199,8.191162,,0
1493521,1493521,9.519682,0.65991694,8.529806,,0
2492982,2492982,9.022403,0.43149337,8.375163,,0
4989389,4989389,9.6001425,0.5913357,8.713139,,0
452636,452636,10.210114,0.45303303,9.530564,,0
1085591,1085591,9.434307,0.47632974,8.719812,,0
3585301,3585301,9.268235,0.3426359,8.754281,,0
554956,554956,10.024511,0.3842338,9.44816,,0
913711,913711,10.250507,0.36249703,9.706762,,0
2914931,2914931,9.269946,0.53231156,8.471478,,0
3855189,3855189,9.442035,0.65846443,8.454338,,0
818690,818690,9.251339,0.4271781,8.610572,,0
4170,4170,10.368243,0.6376024,9.4118395,,0
964122,964122,9.744595,0.58792615,8.862705,,0
5079968,5079968,9.040634,0.7143599,7.9690943,,0
43364,43364,9.571546,0.4850926,8.843906,,0
47357,47357,10.891267,0.6026494,9.987293,,0
278417,278417,10.396363,0.49527395,9.653452,,0
404600,404600,9.261324,0.3828638,8.687028,,0
557808,557808,10.39226,0.5951398,9.49955,,0
579852,579852,9.205647,0.5591837,8.366872,,0
789356,789356,10.854941,0.5229715,10.070484,,0
818061,818061,10.803196,0.7257229,9.714611,,0
1098795,1098795,9.529812,0.63683844,8.574554,,0
1135748,1135748,9.662964,0.540024,8.852928,,0
1331997,1331997,10.080093,0.62047744,9.149377,,0
1559264,1559264,9.1387005,0.2873238,8.707715,,0
1559267,1559267,10.091229,0.5744552,9.229547,,0
3125237,3125237,9.607007,0.32339916,9.121908,,0
4406409,4406409,9.074951,0.5659874,8.22597,,0
7252165,7252165,9.459304,0.33733496,8.953301,,0
3136998,3136998,9.063658,0.5093435,8.299643,,0
6764178,6764178,9.814259,0.62206244,8.881165,,0
4409021,4409021,9.102589,0.4203092,8.472125,,0
662400,662400,9.327938,0.6092173,8.414112,,0
1757521,1757521,9.73767,0.6188866,8.8093405,,0
2709798,2709798,9.0117035,0.34338793,8.496622,,0
4705053,4705053,9.059981,0.550876,8.233667,,0
5769823,5769823,9.008079,0.5279124,8.21621,,0
10099419,10099419,10.167308,0.618089,9.240174,,0
2370,2370,11.447908,1.0822453,9.82454,,0
10460,10460,9.886008,0.29073006,9.449913,,0
26975,26975,11.225414,0.7855801,10.047044,,0
26987,26987,10.904565,0.58015525,10.034332,,0
146904,146904,9.500696,0.5385883,8.692814,,0
183460,183460,9.4458475,0.2298201,9.101117,,0
183633,183633,10.478597,0.48291844,9.754219,,0
220569,220569,11.178129,0.863402,9.883026,,0
220612,220612,10.403117,0.61728996,9.477182,,0
220618,220618,10.868463,0.5513418,10.04145,,0
220648,220648,9.17061,0.4177842,8.543934,,0
220715,220715,9.78397,0.24844581,9.411302,,0
271575,271575,10.471785,0.57797176,9.604827,,0
323690,323690,9.273348,0.59429735,8.381902,,0
394768,394768,10.608576,0.41076386,9.99243,,0
394940,394940,9.805059,0.2622487,9.411686,,0
468196,468196,9.899572,0.47688264,9.184248,,0
468264,468264,9.103425,0.58362615,8.227985,,0
468445,468445,9.954684,0.5587263,9.116594,,0
565759,565759,10.155024,0.36393273,9.609124,,0
565871,565871,9.979377,0.30079138,9.52819,,0
566074,566074,9.157537,0.483463,8.432343,,0
567000,567000,10.666359,0.5342525,9.86498,,0
668593,668593,9.726675,0.45419893,9.045377,,0
700122,700122,10.347417,0.56463516,9.500464,,0
800672,800672,10.368969,0.62206244,9.435875,,0
801096,801096,9.952325,0.5659874,9.103344,,0
938913,938913,9.000206,0.494744,8.25809,,0
1113156,1113156,9.037729,0.62047744,8.107013,,0
1113444,1113444,10.208543,0.56508636,9.360913,,0
1113827,1113827,9.947089,0.40493432,9.339687,,0
1522440,1522440,9.415993,0.225406,9.077884,,0
1523273,1523273,10.158568,0.6391262,9.199879,,0
1757261,1757261,9.117396,0.7169108,8.04203,,0
1757449,1757449,9.350265,0.4308795,8.703945,,0
2054010,2054010,9.790886,0.4512783,9.113969,,0
2525687,2525687,9.735337,0.54947585,8.911123,,0
2722618,2722618,10.129991,0.69339436,9.089899,,0
2723415,2723415,9.70632,0.541455,8.894137,,0
2772260,2772260,9.615309,0.71944684,8.536139,,0
3623583,3623583,9.545785,0.4429945,8.881293,,0
3623796,3623796,9.57607,0.5337681,8.775417,,0
3879298,3879298,9.582213,0.45361638,8.901789,,0
4143140,4143140,10.809026,0.5853513,9.930999,,0
4143235,4143235,9.550584,0.4234449,8.915417,,0
4718458,4718458,10.024511,0.51595855,9.250573,,0
5031917,5031917,10.206966,0.41524446,9.5841,,0
5032273,5032273,9.24112,0.575337,8.378115,,0
6780770,6780770,9.144817,0.40297362,8.540357,,0
6784443,6784443,9.468048,0.4741111,8.756882,,0
6785377,6785377,9.589365,0.35524654,9.056496,,0
9496943,9496943,10.060628,0.59765744,9.164142,,0
19399597,19399597,9.4428005,0.3910198,8.856271,,0
3631,3631,10.733932,0.51797384,9.956971,,0
48986,48986,9.537871,0.4611293,8.846177,,0
61428,61428,10.125568,0.41011998,9.510388,,0
61432,61432,10.3984,0.44478297,9.731226,,0
183479,183479,9.987741,0.59260744,9.09883,,0
492804,492804,10.50747,0.43271843,9.858393,,0
936438,936438,9.4077835,0.509856,8.643,,0
2939204,2939204,9.296978,0.46170187,8.604425,,0
4143223,4143223,9.072268,0.52643603,8.282614,,0
4715095,4715095,9.100072,0.5424063,8.286463,,0
7293538,7293538,9.739219,0.4942134,8.997898,,0
8704729,8704729,9.366515,0.487256,8.635632,,0
800635,800635,10.385333,0.33427653,9.883919,,0
2059911,2059911,9.09243,0.45710003,8.40678,,0
2060536,2060536,9.343591,0.47020108,8.638289,,0
103325,103325,10.684964,0.4899451,9.950047,,0
271041,271041,11.035586,0.67277527,10.026423,,0
800156,800156,9.370597,0.47577617,8.656933,,0
800736,800736,10.482522,0.46851447,9.77975,,0
832485,832485,9.386988,0.5371479,8.581265,,0
1525843,1525843,10.213238,0.48671615,9.483164,,0
1582449,1582449,10.249554,0.52097934,9.468084,,0
1843919,1843919,9.969485,0.5788465,9.101215,,0
2066158,2066158,9.725879,0.72634554,8.63636,,0
2377234,2377234,10.876649,0.58232784,10.003157,,0
2527293,2527293,9.571546,0.5381087,8.764382,,0
2527339,2527339,10.197924,0.4850926,9.470284,,0
3393669,3393669,10.333482,0.6591913,9.344695,,0
5782021,5782021,9.957498,0.63530654,9.004538,,0
6418718,6418718,9.088558,0.4899451,8.353641,,0
7196750,7196750,9.592085,0.55964065,8.752624,,0
8047611,8047611,9.174882,0.906154,7.815651,,0
79583,79583,10.507997,0.47632974,9.793502,,0
184613,184613,10.348938,0.37455168,9.78711,,0
343359,343359,9.302822,0.3682115,8.7505045,,0
397169,397169,10.005679,0.3773401,9.439669,,0
569017,569017,10.595864,0.5293837,9.801788,,0
1156694,1156694,9.047812,0.33504316,8.545248,,0
1533157,1533157,10.273235,0.61327237,9.353327,,0
1533266,1533266,9.54759,0.48617566,8.818327,,0
2065503,2065503,9.559441,0.34338793,9.044359,,0
2068591,2068591,10.206966,0.7053118,9.148998,,0
5702532,5702532,9.054407,0.8434363,7.7892528,,0
122233,122233,10.340506,0.67065847,9.334518,,0
122482,122482,10.999103,0.57621706,10.134777,,0
397444,397444,9.115775,0.27518705,8.702994,,0
397607,397607,9.043999,0.5332831,8.244074,,0
471616,471616,9.891485,0.5784094,9.023871,,0
672773,672773,9.998933,0.3646488,9.45196,,0
804044,804044,9.261324,0.59849346,8.363584,,0
1118415,1118415,9.038215,0.68594724,8.009294,,0
1119762,1119762,9.779063,0.45303303,9.099514,,0
1531057,1531057,9.577754,0.46284476,8.883487,,0
1533159,1533159,10.964454,0.6360732,10.010344,,0
1843921,1843921,9.178411,0.5332831,8.378486,,0
2067546,2067546,10.877099,0.58492064,9.999718,,0
3394701,3394701,10.27504,0.65991694,9.285164,,0
3891534,3891534,9.755151,0.49261773,9.016224,,0
6714,6714,11.238142,0.9536354,9.807689,,0
45432,45432,9.51062,0.3828638,8.936324,,0
49279,49279,10.557215,0.5288938,9.763874,,0
49355,49355,9.239291,0.6084017,8.326689,,0
79444,79444,10.595003,0.56009704,9.754858,,0
83102,83102,9.326442,0.41011998,8.711262,,0
128052,128052,9.982036,0.3617774,9.439369,,0
177757,177757,10.807972,0.75406307,9.676877,,0
210077,210077,9.421649,0.4429945,8.757157,,0
222682,222682,10.243305,0.3610566,9.70172,,0
262755,262755,9.952325,0.5093435,9.18831,,0
262756,262756,10.011498,0.5735716,9.151141,,0
272507,272507,10.448875,0.5853513,9.570848,,0
272896,272896,10.36313,0.5057394,9.604521,,0
382526,382526,9.037243,0.5452479,8.219371,,0
382591,382591,9.735337,0.618089,8.808204,,0
382716,382716,10.3025055,0.5564321,9.467857,,0
398821,398821,10.009014,0.64516866,9.041261,,0
448725,448725,10.005679,0.43394008,9.354769,,0
448815,448815,9.24776,0.5866406,8.367799,,0
570640,570640,9.763999,0.61003137,8.848952,,0
570896,570896,9.643177,0.7312948,8.546235,,0
677882,677882,10.163833,0.4296492,9.519359,,0
702940,702940,9.755895,0.4277972,9.114199,,0
775784,775784,10.348938,0.56912637,9.495249,,0
777548,777548,10.690533,0.540024,9.880497,,0
804616,804616,9.69449,0.5303619,8.898948,,0
807901,807901,10.243789,0.4405984,9.582891,,0
832586,832586,9.517112,0.44478297,8.849937,,0
1082979,1082979,9.120619,0.47188112,8.412797,,0
1123430,1123430,9.872576,0.49368218,9.132052,,0
1123907,1123907,10.464281,0.4308795,9.817962,,0
1157492,1157492,9.383058,0.57489634,8.520713,,0
1249623,1249623,9.870867,0.40362817,9.265425,,0
1311646,1311646,10.142992,0.5744552,9.281309,,0
1357222,1357222,10.599717,0.5313378,9.802711,,0
1357237,1357237,9.490541,0.5476018,8.669139,,0
1483917,1483917,9.127785,0.3265349,8.637982,,0
1530747,1530747,9.7137575,0.5083168,8.9512825,,0
1539819,1539819,9.904882,0.36033458,9.364381,,0
1581514,1581514,10.019677,0.44359148,9.35429,,0
2067476,2067476,9.955624,0.6188866,9.027294,,0
2075058,2075058,10.454865,0.4812806,9.7329445,,0
2075686,2075686,9.274476,0.44119868,8.612679,,0
2487896,2487896,9.272783,0.2932673,8.832882,,0
2530143,2530143,10.481963,0.40882936,9.868719,,0
2940360,2940360,9.734557,0.3319685,9.236605,,0
2988953,2988953,9.081149,0.6838938,8.055308,,0
3348911,3348911,10.466604,0.5814601,9.594414,,0
3900794,3900794,9.55592,0.45419893,8.874621,,0
5047177,5047177,9.379091,0.5194792,8.599873,,0
5112890,5112890,9.378648,0.551807,8.550938,,0
5700575,5700575,10.05018,0.26720184,9.649378,,0
6427758,6427758,9.64076,0.8088325,8.427511,,0
8056584,8056584,9.028399,0.36321548,8.483576,,0
8069517,8069517,9.607007,0.51797384,8.830047,,0
123655,123655,10.153835,0.46284476,9.459568,,0
275502,275502,10.270061,0.4894086,9.535948,,0
385046,385046,10.016424,0.73374844,8.915802,,0
400086,400086,10.070108,0.47132182,9.363126,,0
400141,400141,9.701289,0.29157746,9.263923,,0
573911,573911,10.755895,0.7627319,9.611797,,0
574265,574265,10.1027565,0.73740315,8.996652,,0
780081,780081,10.427233,0.5968199,9.532003,,0
812974,812974,9.498012,0.6009918,8.596524,,0
1126425,1126425,9.363772,0.4524489,8.685099,,0
1129722,1129722,10.156799,0.6783701,9.139244,,0
1548034,1548034,10.018053,0.5057394,9.259444,,0
2907877,2907877,10.180374,0.5164633,9.40568,,0
4457254,4457254,11.156445,0.86566514,9.857946,,0
5051919,5051919,9.33141,0.6940651,8.290313,,0
5057501,5057501,9.445088,0.37664467,8.880121,,0
6437617,6437617,9.647493,0.4075349,9.036191,,0
178652,178652,10.251933,0.61488384,9.329607,,0
2539616,2539616,10.564208,0.5361849,9.759931,,0
3350094,3350094,10.124297,0.4203092,9.493834,,0
7979481,7979481,9.1455765,0.42406934,8.509473,,0
2957144,2957144,9.61428,0.49315026,8.874555,,0
3657910,3657910,9.339245,0.494744,8.597129,,0
6969,6969,10.335835,0.3828638,9.761539,,0
2093103,2093103,9.550584,0.4296492,8.90611,,0
152727,152727,9.725879,0.36393273,9.179979,,0
815658,815658,9.39002,0.59260744,8.501109,,0
1553826,1553826,10.57018,0.48887146,9.836873,,0
3411483,3411483,9.858714,0.50053823,9.107906,,0
2096854,2096854,9.583322,0.59765744,8.686835,,0
1573261,1573261,9.02391,0.5900603,8.138819,,0
3202473,3202473,9.616848,0.45825508,8.929465,,0
19280,19280,10.623355,0.4894086,9.889242,,0
48119,48119,9.552369,0.25077698,9.176204,,0
65292,65292,9.697478,0.33733496,9.191476,,0
102135,102135,11.020325,0.67975765,10.000689,,0
126348,126348,11.036835,0.9086146,9.673913,,0
155180,155180,9.228155,0.34787294,8.706346,,0
190690,190690,10.597581,0.59765744,9.701095,,0
231530,231530,10.544819,0.61246437,9.626122,,0
231645,231645,9.101751,0.7124368,8.033096,,0
